ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
MLVF,Malvern Bancorp Inc.,Malvern Bancorp,Banks,"Malvern Bancorp Inc is engaged in attracting deposits from businesses and the general public in Chester County, Pennsylvania and investing those deposits, together with borrowings and funds.",http://www.malvernfederal.com,,Anthony C. Weagley,NASDAQ Global Market,161944793,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
ENFC,Entegra Financial Corp.,Entegra Financial,Banks,"Entegra Financial Corp is a bank holding company. The company offers deposit accounts, including savings accounts, certificates of deposit, money market accounts, commercial and regular checking accounts, and individual retirement accounts.",https://www.entegrabank.com,,Roger D. Plemens,NASDAQ Global Market,161182480,Financial Services,Financial Services,Banks - Regional - US,Banks 
DNBF,DNB Financial Corp,DNB Financial,Banks,DNB Financial Corp is a bank holding company. The bank is a full service commercial bank providing banking services to individuals and small to medium sized businesses.,http://www.dnbfirst.com,DNBF.png,William J. Hieb,NASDAQ Capital Market,160639262,Financial Services,Financial Services,Banks - Regional - US,Banks 
CBNK,Capital Bancorp Inc.,Capital Bancorp,Banks,,https://www.capitalbankmd.com,CBNK.png,Edward F. Barry,Nasdaq Global Select,159968004,Financial Services,Financial Services,Banks - Regional - US,Banks 
PEBK,Peoples Bancorp of North Carolina Inc.,Peoples Bancorp of North Carolina,Banks,"Peoples Bancorp of North Carolina Inc is a bank holding company, has no operations, and conducts no business of its own other than owning the Bank. It is a state-chartered commercial bank serving the retail and corporate customers.",http://www.peoplesbanknc.com,PEBK.png,Lance A. Sellers,NASDAQ Global Market,159293952,Financial Services,Financial Services,Banks - Regional - US,Banks 
SIFI,SI Financial Group Inc.,SI Financial,Banks,"SI Financial Group Inc is a bank holding company. The Bank operates as a community-oriented financial institution offering a financial services to consumers & businesses, including insurance, trust & investment services.",http://www.mysifi.com,,Rheo A. Brouillard,NASDAQ Global Market,158964001,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
FCAP,First Capital Inc.,First Capital,Banks,"First Capital Inc is a holding company. The Company, through its wholly-owned subsidiary, provides banking services to individuals and business customers through seventeen locations in Indiana and Kentucky.",http://www.firstharrison.com,FCAP.png,William W. Harrod,NASDAQ Capital Market,154349063,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
FCCO,First Community Corporation,First Community,Banks,"First Community Corp offers traditional banking products and services for professionals and small-to-medium-sized businesses, including consumer and commercial, mortgage, brokerage and investment and insurance services.",http://www.firstcommunitysc.com,,Michael C. Crapps,NASDAQ Capital Market,153355724,Financial Services,Financial Services,Banks - Regional - US,Banks 
STND,Standard AVB Financial Corp.,Standard AVB Financial,Banks,"Standard AVB Financial Corp accepts deposits from the general public and invests those deposits, together with funds generated from operations and borrowings, in commercial real estate loans, one- to four-family residential mortgage loan.",http://www.standardbankpa.com,,,NASDAQ Capital Market,148619174,Financial Services,Financial Services,Banks - Regional - US,Banks 
OFED,Oconee Federal Financial Corp.,Oconee Federal Financial,Banks,Oconee Federal Financial Corp is engaged in attracting retail deposits from the general public and investing those deposits together with funds generated from operations in residential mortgage loans and other loans.,http://www.oconeefederal.com,,Curtis Evatt,NASDAQ Capital Market,147801584,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
OPBK,OP Bancorp,OP Bancorp,Banks,"OP Bancorp is a bank holding company. The company through its bank holding offers products & services including accepting deposits, making loans, investments, demand & time deposits, & commercial business loans to small to medium sized businesses.",http://www.myopenbank.com,OPBK.png,Min J. Kim,NASDAQ Global Market,146785043,Financial Services,Financial Services,Banks - Regional - US,Banks 
OVLY,Oak Valley Bancorp (CA),Oak Valley Bancorp (CA),Banks,Oak Valley Bancorp is a bank holding company of Oak Valley Community Bank. It provides personal banking and commercial banking services.,http://www.ovcb.com,,Christopher M. Courtney,NASDAQ Capital Market,145758896,Financial Services,Financial Services,Banks - Regional - US,Banks 
HWBK,Hawthorn Bancshares Inc.,Hawthorn Bancshares,Banks,"Hawthorn Bancshares Inc is a bank holding company. The company through its subsidiary, Union State Bancshares, Inc. is engaged in providing financial products and services.",http://www.hawthornbancshares.com,,David T. Turner,Nasdaq Global Select,143267173,Financial Services,Financial Services,Banks - Regional - US,Banks 
TRCB,Two River Bancorp,Two River Bancorp,Banks,"Two River Bancorp is the holding company for Two River Community Bank. It provides banking services to small and medium-sized businesses, professionals and individual consumers located in Central and Northern New Jersey.",https://www.tworiverbank.com,TRCB.png,William D. Moss,NASDAQ Global Market,139002921,Financial Services,Financial Services,Banks - Regional - US,Banks 
MBCN,Middlefield Banc Corp.,Middlefield Banc,Banks,Middlefield Banc Corp is a bank holding company. The company through its subsidiaries is engaged in the general commercial banking business in Northeastern and Central Ohio.,http://www.middlefieldbank.bank,MBCN.png,Thomas G. Caldwell,NASDAQ Capital Market,138954740,Financial Services,Financial Services,Banks - Regional - US,Banks 
PROV,Provident Financial Holdings Inc.,Provident Financial,Banks,"Provident Financial Holdings Inc is engaged in providing community banking & mortgage banking services. It accepts deposits, offers banking services, and provides multi-family, commercial real estate, commercial business, consumer & other mortgage loans.",http://www.myprovident.com,,Craig G. Blunden,Nasdaq Global Select,138201201,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
CBAN,Colony Bankcorp Inc.,Colony Bankcorp,Banks,"Colony Bankcorp Inc is a bank holding company. The company, through its subsidiary, provides traditional banking products and services to commercial and consumer customers in its markets.",http://www.colonybank.com,,T. Heath Fountain,NASDAQ Global Market,133007301,Financial Services,Financial Services,Banks - Regional - US,Banks 
CBFV,CB Financial Services Inc.,CB Financial Services,Banks,"CB Financial Services Inc, through its subsidiary Community Bank operates as a commercial bank offers residential & commercial real estate loans, industrial loans, consumer loans, as well as a variety of deposit products for individuals & businesses.",https://www.communitybank.tv,,Patrick O'Brien,NASDAQ Global Market,131461394,Financial Services,Financial Services,Banks - Regional - US,Banks 
HFBC,HopFed Bancorp Inc.,HopFed Bancorp,Banks,HopFed Bancorp Inc serves as a savings and loan holding company. The Bank attracts deposits from the general public and investing such deposits in loans secured by single family residential real estate and investment securities.,http://www.bankwithheritage.com,,John E. Peck,NASDAQ Global Market,130989043,Financial Services,Financial Services,Savings & Cooperative Banks,Banks 
CZWI,Citizens Community Bancorp Inc.,Citizens Community Bancorp,Banks,"Citizens Community Bancorp Inc is a bank holding company. It provides consumer banking products and services in Wisconsin, Minnesota, and Michigan.",http://www.ccf.us,CZWI.png,Stephen Bianchi,NASDAQ Global Market,129251442,Financial Services,Financial Services,Banks - Regional - US,Banks 
PLBC,Plumas Bancorp,Plumas Bancorp,Banks,Plumas Bancorp is a bank holding company for Plumas Bank. It provides banking and investment services. Its source of income is dividends from the bank.,http://www.plumasbank.com,PLBC.png,Anrew J. Ryback,NASDAQ Capital Market,128034390,Financial Services,Financial Services,Banks - Regional - US,Banks 
