ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
ARRS,ARRIS International plc,ARRIS International plc,Communication Equipment,"ARRIS International PLC is a media entertainment and data communications solutions provider. It provides Customer Premises Equipment including set-top, gateway, DSL and cable modem; and Network and Cloud including video infrastructure.",http://www.arris.com,ARRS.png,Bruce W. McClelland,Nasdaq Global Select,5486076097,Technology,Technology,Communication Equipment, 
BB,BlackBerry Limited,BlackBerry Limited,Communication Equipment,"BlackBerry Ltd is a Canada-based designer, manufacturer and marketer of wireless solutions for the mobile communications market. It also owns QNX, a leader in software used in automotive infotainment systems.",http://www.blackberry.com,,John S. Chen,New York Stock Exchange,4499245252,Technology,Technology,Communication Equipment, 
COMM,CommScope Holding Company Inc.,CommScope Holding Company,Communication Equipment,CommScope Holding Co Inc provides infrastructure solutions for communication networks. The company's portfolio of network infrastructure includes wireless and fiber optic solutions. Its segments are CommScope Connectivity and CommScope Mobility Solutions.,http://www.commscope.com,COMM.png,Marvin S. Edwards,Nasdaq Global Select,4077052884,Technology,Technology,Communication Equipment, 
SATS,EchoStar Corporation,EchoStar,Communication Equipment,"EchoStar Corp provides satellite operations, video delivery solutions, digital set-top boxes, & broadband satellite technologies & services for home & office, delivering network technologies, managed services, solutions for enterprises and governments.",http://www.echostar.com,SATS.png,Michael T. Dugan,Nasdaq Global Select,3946602722,Technology,Technology,Communication Equipment, 
VSAT,ViaSat Inc.,ViaSat,Communication Equipment,"Viasat Inc is engaged in the provision of high-speed fixed and mobile broadband services. The Company also offers satellite and other wireless networks and secure networking systems, products and services.",http://www.viasat.com,VSAT.png,Mark D. Dankberg,Nasdaq Global Select,3842667752,Technology,Technology,Communication Equipment, 
LITE,Lumentum Holdings Inc.,Lumentum,Communication Equipment,"Lumentum Holdings Inc offers optical and photonic products addressing end markets including data communications and telecommunications networking and industrial and commercial lasers for manufacturing, inspection and life-science applications.",https://www.lumentum.com,LITE.png,Alan S. Lowe,Nasdaq Global Select,3703802084,Technology,Technology,Communication Equipment, 
FNSR,Finisar Corporation,Finisar,Communication Equipment,"Finisar Corp provides optical subsystems and components that are used in data communication and telecommunication applications. It sells to manufacturers of storage systems, network equipment, telecommunication equipment and their contract manufacturers.",http://www.finisar.com,FNSR.png,Michael E. Hurlston,Nasdaq Global Select,2672109714,Technology,Technology,Communication Equipment, 
VIAV,Viavi Solutions Inc.,Viavi Solutions,Communication Equipment,"Viavi Solutions Inc provides network testing, monitoring, and assurance products to communications service providers, wireless operators, cable operators, network-equipment manufacturers and enterprises.",http://www.viavisolutions.com,VIAV.png,Oleg Khaykin,Nasdaq Global Select,2535487930,Technology,Technology,Communication Equipment, 
ACIA,Acacia Communications Inc.,Acacia Communications,Communication Equipment,Acacia Communications Inc provides optical interconnect products used in communication services industry. It offers sophisticated modules for digital signal processing (DSP) and optical functions required to process network traffic across the world.,http://www.acacia-inc.com,ACIA.png,Murugesan Shanmugaraj,Nasdaq Global Select,1712366655,Technology,Technology,Communication Equipment, 
PLT,Plantronics Inc.,Plantronics,Communication Equipment,"Plantronics Inc is a manufacturer of communication equipment. It designs and markets communications headsets, telephone headset systems, and accessories for the business and consumer markets under the Plantronic brand.",http://www.plantronics.com,PLT.png,Joseph B. Burton,New York Stock Exchange,1587772545,Technology,Technology,Communication Equipment, 
KN,Knowles Corporation,Knowles,Communication Equipment,"Knowles Corporation manufactures and sells micro-acoustic, specialty components, and human interface solutions and offers products such as hearing aid components, micro-electro-mechanical systems, microphones and transducers, among others.",http://www.knowles.com,KN.png,Jeffrey S. Niew,New York Stock Exchange,1416657369,Technology,Technology,Communication Equipment, 
VCRA,Vocera Communications Inc.,Vocera Communications,Communication Equipment,"Vocera Communications Inc is a provider of secure, integrated, intelligent communication solutions, focused on empowering mobile workers in healthcare, hospitality, energy, and other mission-critical mobile work environments.",http://www.vocera.com,VCRA.png,Brent D. Lang,New York Stock Exchange,1282454408,Technology,Technology,Communication Equipment, 
NTGR,NETGEAR Inc.,NETGEAR,Communication Equipment,"Netgear Inc is a networking equipment provider. Its array of products includes WiFi routers, DSL modems, Hotspots, USB Modems, WiFi adapters & switches.",http://www.netgear.com,NTGR.png,Patrick C.S. Lo,Nasdaq Global Select,1249497575,Technology,Technology,Communication Equipment, 
LORL,Loral Space and Communications Inc.,Loral Space and Communications,Communication Equipment,"Loral Space & Communications Inc is a provider of satellite-based communications services. It offers video distribution and contribution, and occasional use services as well as telecommunication carrier and integrator services through its subsidiaries.",http://www.loral.com,LORL.png,Avi Katz,Nasdaq Global Select,1159978163,Technology,Technology,Communication Equipment, 
RDWR,Radware Ltd.,Radware,Communication Equipment,"Radware Ltd is a provider of cyber security and application delivery solutions designed to secure the user digital experience from applications in virtual, cloud and software defined data centers.",http://www.radware.com,RDWR.png,Roy Zisapel,Nasdaq Global Select,1100863692,Technology,Technology,Communication Equipment, 
IIJI,Internet Initiative Japan Inc.,Internet Initiative Japan,Communication Equipment,"Internet Initiative Japan Inc develops and operates internet access services. The company offers internet connectivity, WAN, outsourcing, systems integration services and equipment sales to its customers in Japan.",http://www.iij.ad.jp,IIJI.png,Koichi Suzuki,Nasdaq Global Select,1068170637,Technology,Technology,Communication Equipment, 
CASA,Casa Systems Inc.,Casa Systems,Communication Equipment,"Casa Systems Inc provides software-centric infrastructure solutions that allow cable service providers to deliver voice, video and data services over a single platform at multi-gigabit speeds.",http://www.casa-systems.com,CASA.png,Jerry Guo,Nasdaq Global Select,975915493,Technology,Technology,Communication Equipment, 
EXTR,Extreme Networks Inc.,Extreme Networks,Communication Equipment,"Extreme Networks Inc is a manufacturer of communication equipment. It designs, develops and manufactures wired and wireless network infrastructure equipment and develops the software for network management, policy, analytics, security and access controls.",http://www.extremenetworks.com,,Edward B. Meyercord,Nasdaq Global Select,862853584,Technology,Technology,Communication Equipment, 
INFN,Infinera Corporation,Infinera,Communication Equipment,"Infinera Corp is an optical transport networking equipment provider. The company serves telecommunications service providers, Internet content providers, cable providers, research and education institutions, and government entities.",http://www.infinera.com,INFN.png,Thomas J. Fallon,Nasdaq Global Select,862684559,Technology,Technology,Communication Equipment, 
ITRN,Ituran Location and Control Ltd.,Ituran Location and Control,Communication Equipment,"Ituran Location and Control Ltd offers location-based services, such as stolen vehicle recovery & tracking services. It also provides wireless communication products in connection to location-based services & fleet management, & among others.",http://www.ituran.com,ITRN.png,Nir Sheratzky / Eyal Sheratzky,Nasdaq Global Select,707483466,Technology,Technology,Communication Equipment, 
