ticker,company name,short name,industry,description,website,logo,ceo,exchange,market cap,sector,tag 1,tag 2,tag 3 
XPO,XPO Logistics Inc.,XPO Logistics,Transportation & Logistics,"XPO Logistics Inc is a global transportation and logistics company. Its transportation operations, include asset-light truck brokerage, intermodal, and global forwarding, as well as asset-based truckload and less-than-truckload shipping services.",http://www.xpologistics.com,XPO.png,Bradley S. Jacobs,New York Stock Exchange,7666325042,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
WAB,Westinghouse Air Brake Technologies Corporation,Westinghouse Air Brake,Transportation & Logistics,"Westinghouse Air Brake Technologies Corp is a provider of value-added, technology-based products and services for the rail industry. It provides its products and services through two main business segments, the Freight and Transit.",http://www.wabtec.com,WAB.png,Raymond T. Betler,New York Stock Exchange,7012312781,Industrials,Industrials,Railroads,Transportation & Logistics 
AER,AerCap Holdings N.V.,AerCap N.V.,Transportation & Logistics,"AerCap Holdings NV provides aircraft leasing and aviation finance services. Its activities also include aircraft asset management, corporate services, remarketing of aircraft, collecting rental, maintenance payments and monitoring aircraft maintenance.",http://www.aercap.com,AER.png,Aengus Kelly,New York Stock Exchange,6965955050,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
KNX,Knight-Swift Transportation Holdings Inc.,Knight-Swift Transportation,Transportation & Logistics,"Knight-Swift Transportation Holdings Inc through its subsidiaries, operates the largest truckload fleet in North America as well as extensive rail intermodal and non-asset based freight brokerage and logistics management services.",http://www.knighttransportation.com,KNX.png,David A. Jackson,New York Stock Exchange,5698716144,Industrials,Industrials,Trucking,Transportation & Logistics 
ASR,Grupo Aeroportuario del Sureste S.A. de C.V.,Grupo Aeroportuario del Sureste S.A. de C.V.,Transportation & Logistics,"Grupo Aeroportuario del Sureste SAB de CV holds concessions to operate, maintain and develop close to nine airports in the southeast region of Mexico located in Cancun, Cozumel, Merida, Huatulco, Oaxaca, Veracruz, Villahermosa, Tapachula and Minatitlan.",http://www.asur.com.mx,ASR.png,Adolfo Castro Rivas,New York Stock Exchange,5277000000,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
PAC,Grupo Aeroportuario Del Pacifico S.A. B. de C.V. de C.V. (each representing 10 Series B shares),Grupo Aeroportuario Del Pacifico S.A. B. de C.V. de C.V. (each representing 10 Series B shares),Transportation & Logistics,"Grupo Aeroportuario del Pacifico SAB de CV manage and develop airport facilities in Mexico. The company's segments include Guadalajara, Tijuana, Puerto Vallarta, San Jose del Cabo, Montego Bay, Hermosillo, Bajio, Other Airports and Others Companies.",http://www.aeropuertosgap.com.mx,PAC.png,Fernando Bosque Mohino,New York Stock Exchange,5195982000,Industrials,Industrials,Airports & Air Services,Transportation & Logistics 
GWR,Genesee & Wyoming Inc. Class A,Genesee & Wyoming,Transportation & Logistics,"Genesee & Wyoming Inc owns and leases short line and regional freight railroads across the world. It provides rail freight services, contract coal loading and railcar switching for industrial customers.",http://www.gwrr.com,GWR.png,John C. Hellmann,New York Stock Exchange,4699825485,Industrials,Industrials,Railroads,Transportation & Logistics 
KEX,Kirby Corporation,Kirby,Transportation & Logistics,"Kirby Corp is a domestic tank barge operator, transporting bulk liquid products throughout the Mississippi River System, on the Gulf Intracoastal Waterway, coastwise along all three United States coasts and in Alaska and Hawaii.",http://www.kirbycorp.com,KEX.png,David W. Grzebinski,New York Stock Exchange,4510903100,Industrials,Industrials,Shipping & Ports,Transportation & Logistics 
LSTR,Landstar System Inc.,Landstar System,Transportation & Logistics,Landstar System Inc is an asset-light provider of integrated transportation management solutions. The company offers services to its customers across multiple transportation modes.,http://www.landstar.com,LSTR.png,James B. Gattoni,Nasdaq Global Select,4201344596,Industrials,Industrials,Integrated Shipping & Logistics,Transportation & Logistics 
SNDR,Schneider National Inc.,Schneider National,Transportation & Logistics,"Schneider National Inc. provides transportation and logistics services. The company delivers broad portfolio of premier truckload, intermodal and logistics solutions and operating for-hire trucking fleets in North America.",https://www.schneider.com,SNDR.png,Christopher B. Lofgren,New York Stock Exchange,4016058020,Industrials,Industrials,Trucking,Transportation & Logistics 
